"","Price","Regionname","CouncilArea","MonthsSince2016","BuildingAge","Landsize","BuildingArea","Lattitude","Longtitude","Type","Rooms","Distance","Bathroom","Car"
"3966",420000,7,12,7,36,78,130,-37.8262,144.8677,1,2,9.1,1,1
"3967",506000,7,12,6,41,126,83,-37.8315,144.8693,3,2,9.1,1,1
"3968",380000,7,12,8,56,78,62,-37.8337,144.8739,3,2,9.1,1,1
"3969",611000,7,12,8,16,228,100,-37.8317,144.8713,2,2,9.1,1,1
"3970",1260000,7,23,9,4,697,277,-37.7141,144.8995,1,4,12.5,2,2
"3971",931999,7,23,11,50,528,192,-37.7137,144.8987,1,4,12.5,3,2
"3972",1257000,7,23,8,86,337,153,-37.7813,144.9371,1,3,5.3,2,1
"3973",1562000,7,23,10,116,621,192,-37.7778,144.9346,1,4,5.3,2,1
"3974",1740000,7,23,5,91,650,242,-37.7796,144.935,1,4,5.3,3,2
"3975",315000,7,23,5,4,0,51,-37.7847,144.9383,3,2,5.3,1,1
"3976",1335000,6,10,7,101,521,208,-37.8868,145.0462,1,5,9.3,2,1
"3977",1415000,7,12,9,11,705,313,-37.864,144.8437,1,5,12.7,3,6
"3978",720000,7,5,10,41,696,132,-37.725,144.8586,1,3,14.5,1,1
"3979",380000,7,5,9,6,161,100,-37.7251,144.8621,2,2,14.5,1,1
"3980",501000,7,5,11,25,255,132,-37.7243,144.8533,3,3,14.5,1,1
"3981",722000,7,5,6,46,695,141,-37.7259,144.8579,1,3,14.5,1,1
"3982",746000,7,5,5,46,308,174,-37.7231,144.8602,2,4,14.5,3,1
"3983",455000,7,5,6,17,166,136,-37.7169,144.8582,3,3,14.5,1,1
"3984",600000,7,5,11,3,231,146,-37.7263,144.8584,2,4,14.5,2,1
"3985",575000,7,5,11,56,338,107,-37.7212,144.8545,1,3,14.5,1,1
"3986",566000,7,5,5,36,554,129,-37.7212,144.8598,1,3,14.5,2,2
"3987",1250000,6,10,14,13,236,193,-37.8982,145.0121,1,3,9.8,2,2
"3988",393000,6,10,5,46,0,65,-37.8971,145.0093,3,2,9.8,1,1
"3989",595000,6,10,11,56,0,75,-37.8994,145.0101,3,2,9.8,1,1
"3990",2200000,6,10,8,6,474,230,-37.8988,145.0098,1,4,9.8,3,3
"3991",1908000,3,31,5,126,256,156,-37.7833,144.9681,1,4,3.7,2,1
"3992",1300000,7,23,16,4,240,240,-37.762,144.8916,1,3,9.1,3,2
"3993",470000,7,23,16,37,70,72.3,-37.7564,144.9043,1,2,9.1,1,1
"3994",1740000,7,23,16,67,746,161,-37.7595,144.8993,1,4,9.1,2,2
"3995",1700000,6,26,17,107,178,116,-37.8473,144.9495,1,3,3.3,1,1
"3996",1100000,6,26,16,129,0,64,-37.8487,144.9511,3,1,3.3,1,1
"3997",2150000,6,26,17,127,163,85,-37.8473,144.955,1,3,3.3,1,1
"3998",1190000,6,26,16,102,111,70,-37.8445,144.9489,1,2,3.3,1,0
"3999",916000,7,12,17,47,606,109,-37.8326,144.8594,1,3,11.1,1,2
"4000",910000,7,12,16,47,535,132,-37.8322,144.8399,1,3,11.1,1,3
"4001",480000,6,27,16,57,0,66.23,-37.8624,145.0223,3,2,6.3,1,1
"4002",852000,6,27,16,37,869,74,-37.8603,145.0224,3,2,6.3,1,1
"4003",405000,6,27,16,51,0,48,-37.8531,145.0115,3,1,6.3,1,0
"4004",2100000,7,23,17,92,468,274,-37.7822,144.9065,1,5,5.9,3,3
"4005",1435000,7,23,16,97,450,155,-37.7756,144.9148,1,3,5.9,1,1
"4006",1020000,7,23,17,97,226,98,-37.7761,144.9165,1,2,5.9,1,1
"4007",2250000,7,23,17,130,1012,435,-37.7721,144.9184,1,6,5.9,3,2
"4008",900000,7,23,17,6,0,159,-37.7831,144.9209,2,4,5.9,3,2
"4009",1495000,6,22,16,67,803,95,-37.8683,145.1064,1,2,12.2,1,2
"4010",822000,6,22,16,47,78,59,-37.8677,145.0981,3,2,12.2,1,1
"4011",890000,6,22,17,11,235,130,-37.8625,145.1083,3,3,12.2,2,2
"4012",765000,7,23,17,9,292,150,-37.7593,144.8561,3,3,10.5,2,1
"4013",1300000,7,23,17,27,656,322,-37.7522,144.8659,1,4,10.5,3,2
"4014",760000,7,23,16,57,585,99,-37.7574,144.8574,1,3,10.5,1,1
"4015",1900000,6,4,16,62,667,130,-37.7926,145.0842,1,2,9.2,1,2
"4016",700000,6,4,17,67,350,120,-37.7862,145.0739,3,3,9.2,1,1
"4017",1890000,6,4,17,57,636,227,-37.789,145.0938,1,4,9.2,3,2
"4018",1725000,6,4,16,47,627,213,-37.7827,145.0945,1,4,9.2,3,2
"4019",894000,1,2,16,67,601,101.51,-37.7524,145.0393,1,3,9.5,2,3
"4020",1375000,6,10,17,5,338,194,-37.9166,145.0418,2,3,13,3,2
"4021",725000,6,10,16,11,0,115,-37.9296,145.0498,3,2,13,1,1
"4022",1515000,6,10,17,67,635,200,-37.9107,145.0745,1,4,13.9,3,2
"4023",986000,6,10,16,67,337,100,-37.9331,145.0586,1,3,13.9,1,3
"4024",1225000,6,10,17,9,372,180,-37.9127,145.0694,2,3,13.9,2,2
"4025",810000,6,10,17,67,294,105,-37.919,145.0803,1,3,13.9,1,1
"4026",535000,6,10,16,47,1026,68.11,-37.911,145.0711,3,2,13.9,1,1
"4027",1292000,6,10,16,67,587,161,-37.9194,145.057,1,4,13.9,1,2
"4028",959000,6,10,16,57,557,119,-37.9076,145.068,1,3,13.9,2,2
"4029",780000,1,28,17,3,171,80,-37.8158,145.1384,3,2,13.1,1,1
"4030",1760000,1,28,17,97,689,152,-37.8262,145.1301,1,3,13.1,1,2
"4031",2080000,1,28,16,92,693,158,-37.8229,145.1217,1,3,13.1,2,2
"4032",610000,7,18,17,67,555,74,-37.7854,144.8463,1,2,10.8,1,2
"4033",760000,7,18,16,67,604,82,-37.782,144.8528,1,2,10.8,1,1
"4034",441700,7,18,16,14,145,107,-37.7894,144.8463,2,3,10.8,2,1
"4035",1000000,7,18,16,15,475,319,-37.7759,144.8552,1,4,10.8,3,2
"4036",2575000,6,3,16,97,517,195,-37.894,144.9977,1,3,11.2,2,2
"4037",2900000,6,3,16,4,473,292,-37.9104,144.9999,2,4,11.2,4,2
"4038",2225000,6,3,16,37,0,167,-37.911,144.9866,1,3,11.2,2,2
"4039",975000,6,3,16,102,444,182,-37.8993,145.0046,2,2,11.2,1,1
"4040",4225000,6,3,16,27,920,333,-37.8981,144.9902,1,4,11.2,2,2
"4041",2100000,6,3,16,47,0,145,-37.928,145.0002,2,3,11.2,2,4
"4042",520000,6,3,17,13,1647,73,-37.8847,144.9972,3,2,11.2,1,1
"4043",2000000,6,3,17,18,286,283,-37.8981,145,1,4,11.2,2,2
"4044",1990000,6,3,16,82,0,189,-37.901,145.0026,2,3,11.2,2,2
"4045",3025000,6,3,16,50,649,195,-37.9056,144.9893,1,3,11.2,2,4
"4046",1221000,6,3,16,42,0,109,-37.9163,144.9901,3,3,11.2,2,2
"4047",2140000,6,3,17,67,780,206,-37.9173,145.0142,1,5,10.7,2,2
"4048",1635000,6,3,17,92,597,131,-37.9064,145.0229,1,3,10.7,1,1
"4049",1700000,6,3,16,67,312,118,-37.9295,145.0144,2,4,10.7,3,2
"4050",1900000,6,3,16,8,583,271,-37.9057,145.0101,1,5,10.7,3,2
"4051",972000,6,3,16,17,119,160,-37.9084,145.0118,2,3,10.7,2,1
"4052",1652000,3,24,17,96,506,196.8,-37.7723,144.9694,1,3,5.2,1,2
"4053",735000,3,24,17,47,173,77,-37.7586,144.9653,3,2,5.2,1,2
"4054",1210000,3,24,17,117,282,112,-37.7674,144.966,1,3,5.2,1,0
"4055",528000,3,24,16,7,0,58,-37.7767,144.9676,3,1,5.2,1,1
"4056",1115000,3,24,16,92,249,116,-37.7669,144.9664,1,3,5.2,1,1
"4057",320000,3,24,16,47,638,48,-37.762,144.9647,3,2,5.2,1,1
"4058",1260000,3,24,16,107,192,120,-37.7743,144.9637,1,3,5.2,2,1
"4059",1210000,3,24,16,8,373,200,-37.7733,144.9599,1,4,5.2,2,1
"4060",1385000,3,24,17,67,650,173.45,-37.7575,144.9716,1,4,5.2,2,4
"4061",981000,3,24,17,5,122,140,-37.7698,144.9661,2,3,5.2,2,1
"4062",418000,3,24,17,47,0,51,-37.7783,144.9635,3,1,5.2,1,1
"4063",585000,3,24,17,11,430,258,-37.7609,144.9623,3,2,5.2,1,1
"4064",1900000,3,24,17,5,0,212,-37.775,144.9513,1,4,5.2,3,2
"4065",884000,3,24,16,127,148,75,-37.7731,144.9568,1,2,5.2,1,0
"4066",480000,3,24,16,57,557,57,-37.7732,144.951,3,2,5.2,1,1
"4067",1310000,3,24,16,87,449,159,-37.7671,144.9762,1,4,4.5,1,2
"4068",1283000,3,24,17,107,263,109,-37.7661,144.9742,1,2,4.5,1,1
"4069",1015000,3,24,17,127,137,67,-37.7738,144.9733,1,2,4.5,1,0
"4070",435000,3,24,17,6,0,70,-37.7755,144.9786,3,2,4.5,1,1
"4071",835000,3,24,17,12,0,96,-37.7761,144.975,3,2,4.5,1,2
"4072",1500000,3,24,16,77,446,125,-37.7682,144.9835,1,3,4.5,1,3
"4073",407500,3,24,17,47,1097,67,-37.7686,144.9421,3,2,5.9,1,1
"4074",825000,3,24,17,67,207,77,-37.7622,144.9406,1,2,5.9,1,0
"4075",645000,3,24,17,9,131,109,-37.7559,144.9378,1,3,5.9,3,1
"4076",1220000,3,24,17,77,335,113,-37.766,144.945,1,3,5.9,1,1
"4077",1100000,3,24,17,117,169,139,-37.7585,144.9504,1,3,5.9,2,1
"4078",670000,3,24,17,7,109,104,-37.7609,144.9416,2,3,5.9,1,2
"4079",640000,3,24,17,47,559,57,-37.7707,144.9488,3,2,5.9,1,1
"4080",545000,3,24,16,47,0,59,-37.7711,144.9487,1,2,5.9,1,1
"4081",1205000,3,24,16,37,518,160,-37.7606,144.9499,1,4,5.9,2,2
"4082",860000,1,17,17,18,0,110,-37.7769,145.088,3,3,11.8,1,1
"4083",599900,1,17,17,47,135,76,-37.7787,145.0918,2,2,11.8,1,2
"4084",910000,1,17,17,17,190,133,-37.7664,145.0884,2,4,11.8,2,2
"4085",1100000,1,17,16,47,709,143,-37.7612,145.0968,1,3,11.8,2,3
"4086",1730000,1,17,17,62,564,185,-37.7735,145.0936,1,5,11.8,4,4
"4087",1591000,6,28,17,67,665,209,-37.8493,145.1283,1,6,11.7,2,2
"4088",975000,6,28,16,5,267,150,-37.8463,145.1071,2,3,11.7,2,2
"4089",1815000,6,28,17,57,698,196,-37.8518,145.1278,1,2,11.7,1,1
"4090",1590000,6,22,17,67,862,179.3,-37.8603,145.0979,1,3,11.7,2,4
"4091",1601000,6,28,16,77,863,165,-37.8539,145.1127,1,4,11.7,2,1
"4092",1225000,6,28,16,57,633,182,-37.8557,145.1285,1,5,11.7,1,2
"4093",1930000,6,4,17,97,643,116,-37.8405,145.0924,1,3,7.8,1,2
"4094",2216000,6,4,16,87,670,176,-37.8378,145.089,1,4,7.8,2,0
"4095",2110000,6,4,16,107,572,150,-37.8411,145.062,1,4,7.8,1,3
"4096",1900000,6,4,17,57,633,134.3,-37.8427,145.0824,1,2,7.8,1,3
"4097",1620000,6,4,17,17,575,155,-37.8378,145.0909,1,3,7.8,2,2
"4098",3550000,6,4,17,127,790,251,-37.8269,145.0661,1,4,7.8,2,1
"4099",1905000,6,4,17,127,400,145,-37.8333,145.0616,1,3,7.8,1,2
"4100",2990000,6,4,17,20,742,280,-37.8284,145.0673,1,4,7.8,2,2
"4101",835000,6,4,16,57,112,85,-37.8378,145.0949,3,3,7.8,1,1
"4102",8000000,6,4,17,137,2079,464.3,-37.8179,145.0694,1,5,9,5,4
"4103",3450000,3,31,17,112,515,203,-37.7817,144.9742,1,4,3.2,2,1
"4104",635000,6,10,17,37,0,73,-37.8981,145.0619,3,2,11.4,1,1
"4105",305000,6,10,16,57,0,46,-37.8858,145.0632,3,1,11.4,1,1
"4106",1200000,6,10,17,87,515,156,-37.8924,145.0541,1,3,11.4,2,2
"4107",945000,6,10,17,30,1103,100,-37.8958,145.0603,3,3,11.4,1,2
"4108",1667000,6,10,17,97,615,193,-37.8928,145.0531,1,4,11.4,2,2
"4109",330000,6,10,16,57,0,46,-37.8944,145.0616,3,1,11.4,1,1
"4110",577000,6,10,16,52,0,84,-37.8866,145.0561,3,3,11.4,1,1
"4111",305000,6,10,16,52,750,43,-37.8678,145.0197,3,1,8.1,1,1
"4112",742500,6,10,16,6,0,85,-37.8607,145.0116,3,2,8.1,2,1
"4113",630000,6,10,17,14,0,71,-37.8937,145.0137,3,2,9.3,1,1
"4114",1350000,6,10,17,92,305,129,-37.8899,145.023,1,3,9.3,2,1
"4115",490000,6,10,16,57,0,61,-37.8906,145.0259,3,2,9.3,1,1
"4116",701000,6,22,16,17,235,112,-37.8856,145.0934,3,3,13.6,2,2
"4117",905000,6,22,17,62,418,132,-37.886,145.096,2,3,13.6,1,2
"4118",988000,6,22,17,9,286,124,-37.8755,145.0954,3,3,13.6,2,2
"4119",820000,6,22,17,5,213,115,-37.8827,145.0942,2,3,13.6,2,2
"4120",1500000,3,31,16,117,230,127,-37.788,144.9967,1,3,3.4,1,1
"4121",641000,3,31,16,37,72,90,-37.7881,145.0058,3,2,3.4,1,1
"4122",1250000,3,31,17,127,158,95,-37.7925,144.9995,1,2,3.4,1,0
"4123",1652500,3,31,17,113,276,170,-37.7933,144.9938,1,3,3.4,1,0
"4124",465000,3,31,17,47,0,45,-37.7881,145.0058,3,1,3.4,1,1
"4125",495000,3,24,17,57,388,69,-37.7506,144.9694,3,2,7.8,1,0
"4126",930000,3,24,17,97,275,106.2,-37.7424,144.9576,1,2,7.8,1,0
"4127",781000,3,24,16,3,0,112.9,-37.7422,144.9604,2,2,7.8,1,1
"4128",677776,3,24,16,37,0,64,-37.7519,144.9496,1,2,7.8,1,2
"4129",680000,3,24,17,11,3747,143,-37.7551,144.9787,2,4,7.8,2,1
"4130",824000,3,24,17,27,120,113.76,-37.7462,144.9795,2,3,7.8,1,2
"4131",1500000,3,24,17,107,453,187,-37.7503,144.9481,1,4,7.8,2,1
"4132",1005000,3,24,17,117,172,135,-37.7483,144.9634,1,4,7.8,2,1
"4133",901000,3,24,16,67,398,123,-37.7364,144.9787,1,4,7.8,2,1
"4134",990000,3,24,16,87,414,153.1,-37.7432,144.9573,1,3,7.8,1,3
"4135",1455000,3,24,16,20,768,285,-37.7397,144.9603,1,6,7.8,3,4
"4136",1250000,3,24,16,117,500,148,-37.7382,144.9653,1,3,7.8,2,2
"4137",1790000,3,24,16,97,635,108,-37.7516,144.9593,1,5,7.8,3,2
"4138",650000,3,24,16,42,136,81,-37.7449,144.9754,3,2,7.8,1,1
"4139",720000,3,24,16,1,531,112,-37.7424,144.9571,2,3,7.8,2,2
"4140",720000,3,24,16,1,531,112,-37.7424,144.9571,2,3,7.8,2,2
"4141",535000,3,31,17,47,0,63,-37.7981,144.9883,3,2,1.6,1,1
"4142",945000,3,31,16,137,15900,98,-37.8035,144.985,2,2,1.6,1,1
"4143",888000,3,31,17,117,112,100,-37.8001,144.9901,1,2,1.6,1,0
"4144",1000000,3,31,16,12,0,148,-37.8083,144.9908,3,3,1.6,2,2
"4145",1350000,3,31,17,117,117,147,-37.8298,144.9923,1,3,2.5,1,1
"4146",1300000,1,17,16,47,872,185,-37.7906,145.1138,1,4,13.9,2,2
"4147",1400000,1,17,16,37,664,150,-37.7895,145.1116,1,4,13.9,2,2
"4148",1100000,1,17,17,52,661,170,-37.7905,145.1433,1,4,13.9,3,2
"4149",1355000,1,17,16,52,814,120,-37.7909,145.1309,1,3,13.9,1,1
"4150",1652000,7,23,17,97,697,196,-37.7459,144.9159,1,5,8,2,1
"4151",1131000,7,23,17,117,387,135,-37.755,144.9272,1,3,8,1,1
"4152",310000,7,23,17,40,845,45,-37.7469,144.9206,3,1,8,1,1
"4153",700000,7,23,16,12,227,120,-37.7496,144.892,3,3,8,1,1
"4154",610000,7,23,16,5,0,75,-37.7504,144.8957,3,2,8,1,1
"4155",960000,7,23,16,27,411,159,-37.7544,144.8986,1,3,8,2,1
"4156",426500,7,23,16,57,62,53,-37.7578,144.9134,3,1,8,1,1
"4157",676000,3,31,17,15,0,87,-37.7847,145.0109,3,2,5.8,1,1
"4158",1500000,3,8,17,92,574,150,-37.783,145.0165,1,3,5.8,1,2
"4159",660000,3,24,16,57,585,88,-37.695,144.9676,1,3,12.4,1,2
"4160",741000,3,24,16,57,578,128,-37.6966,144.9695,1,3,12.4,1,3
"4161",532000,3,24,17,10,207,205,-37.7049,144.9631,3,3,12.4,2,1
"4162",1000000,3,24,17,57,1069,120,-37.6931,144.9596,1,3,12.4,1,2
"4163",328000,3,24,16,47,0,67,-37.7071,144.9644,3,2,12.4,1,1
"4164",543500,3,24,16,6,247,103,-37.7133,144.975,2,3,12.4,3,3
"4165",330000,3,31,17,47,0,32,-37.777,144.9836,3,1,3.5,1,1
"4166",846000,3,31,16,137,160,119,-37.7933,144.9824,1,2,3.5,1,0
"4167",1055000,3,31,16,107,192,85.2,-37.7793,144.9879,1,2,3.5,1,0
"4168",1250000,3,23,17,15,226,140,-37.7824,144.9243,1,3,4.4,2,2
"4169",953000,3,23,16,87,274,103,-37.7813,144.9238,1,2,4.4,1,0
"4170",603000,3,23,16,127,0,96,-37.788,144.9306,3,2,4.4,1,1
"4171",940000,3,23,16,77,320,110,-37.7844,144.9359,1,3,4.4,1,1
"4172",1550000,3,23,17,102,432,200,-37.7859,144.9323,1,5,4.4,1,1
"4173",500000,3,23,17,47,0,72.9,-37.7829,144.9247,3,2,4.4,1,1
"4174",450000,3,23,17,47,0,62,-37.7826,144.9311,3,2,4.4,1,1
"4175",390000,3,23,16,57,472,55,-37.7851,144.922,3,2,4.4,1,1
"4176",1085000,3,23,16,26,180,132,-37.7839,144.9273,1,3,4.4,1,1
"4177",1060000,3,23,16,127,209,75,-37.7846,144.9347,1,2,4.4,1,0
"4178",917000,3,23,16,127,143,136,-37.7868,144.9336,1,3,4.4,1,0
"4179",885000,7,18,16,127,267,99.5,-37.7961,144.89,1,2,6.4,1,0
"4180",485000,7,18,16,6,0,70,-37.7883,144.884,2,2,6.4,2,1
"4181",760000,7,18,16,6,219,3,-37.796,144.8819,2,3,6.4,1,1
"4182",871000,7,18,17,117,267,101,-37.7951,144.8901,1,3,6.4,1,1
"4183",882000,7,18,16,117,172,80,-37.7936,144.8905,1,2,6.4,1,0
"4184",895000,7,18,16,97,272,106,-37.7977,144.904,1,3,6.4,1,2
"4185",260000,6,10,17,52,1162,44,-37.8911,145.0451,3,1,10.4,1,1
"4186",1452000,6,27,17,20,269,184,-37.854,145.0542,1,3,9.2,2,2
"4187",1800000,6,4,16,67,732,138,-37.8562,145.0864,1,3,9.2,1,3
"4188",1253000,6,27,16,22,0,131,-37.8574,145.0494,2,3,9.2,2,2
"4189",1760000,6,4,17,77,622,160,-37.858,145.0859,1,4,9.2,3,3
"4190",3310000,6,27,17,29,662,265,-37.8605,145.0455,1,3,9.2,3,2
"4191",1601000,6,4,17,87,453,102,-37.8487,145.0592,1,3,9.2,1,2
"4192",910000,6,4,16,47,157,97,-37.8499,145.0814,3,2,9.2,1,1
"4193",780000,3,24,17,47,742,101,-37.702,144.9538,1,3,13,1,2
"4194",420000,3,24,17,8,1137,82,-37.7045,144.9204,2,2,13,2,1
"4195",895000,3,24,17,62,697,148,-37.7097,144.9256,1,3,13,1,2
"4196",885000,3,24,16,45,751,145,-37.6962,144.9376,1,3,13,1,2
"4197",597500,3,24,17,67,663,84,-37.6962,144.9349,1,3,13,1,2
"4198",822000,3,24,17,57,738,107.4,-37.6972,144.941,1,3,13,1,2
"4199",645000,3,24,17,4,227,152,-37.6979,144.941,2,5,13,1,1
"4200",595000,3,24,17,16,258,142.6,-37.7047,144.9087,2,3,13,1,2
"4201",1050000,3,24,16,47,715,271,-37.709,144.9373,1,4,13,3,2
"4202",705000,3,24,16,57,694,110,-37.6974,144.9112,1,3,13,1,2
"4203",590000,3,24,16,8,0,118,-37.7074,144.9266,3,3,13,2,2
"4204",680000,3,24,16,3,243,133,-37.7116,144.9357,2,3,13,2,2
"4205",935000,3,24,16,57,666,176,-37.7015,144.9191,1,3,13,1,2
"4206",740000,3,24,17,57,605,145,-37.706,144.9467,1,3,12.1,1,4
"4207",837000,6,3,17,10,516,92,-37.9365,145.0008,2,2,13.7,2,1
"4208",2500000,6,3,17,9,684,317,-37.9436,145.0169,1,4,13.7,3,2
"4209",860000,6,3,16,55,90,90,-37.9354,144.9994,3,2,13.7,1,1
"4210",1700000,6,4,17,107,338,132,-37.8139,145.0243,1,3,4.6,1,2
"4211",440000,6,4,17,57,0,51,-37.8194,145.0397,3,1,4.6,1,1
"4212",535000,6,4,16,11,918,50,-37.8294,145.033,3,1,4.6,1,1
"4213",635000,6,4,16,57,2679,78,-37.8261,145.0269,3,2,4.6,1,1
"4214",317500,6,4,16,60,0,55,-37.826,145.0239,3,1,4.6,1,0
"4215",360000,6,4,16,52,6494,77.5,-37.8254,145.0255,3,1,4.6,1,1
"4216",1800000,6,4,17,117,221,106,-37.8163,145.0251,1,2,4.6,1,0
"4217",275000,6,4,17,47,479,30,-37.8292,145.0322,3,1,4.6,1,0
"4218",1525000,6,4,17,112,269,134,-37.8162,145.0206,1,3,4.6,1,0
"4219",560000,6,4,16,57,0,82.3,-37.832,145.0431,3,2,4.6,1,0
"4220",1264000,6,4,16,7,0,187,-37.8302,145.0527,2,3,7.5,2,2
"4221",3600000,6,4,17,29,667,310,-37.8374,145.0511,1,4,7.5,3,2
"4222",1405000,6,4,17,32,185,185,-37.8255,145.0481,1,3,7.5,2,2
"4223",555000,6,4,16,47,0,64,-37.8254,145.0474,3,2,7.5,1,2
"4224",1271000,1,2,16,9,330,171,-37.7524,145.06,1,3,10.6,2,2
"4225",665000,1,2,17,25,263,84,-37.7428,145.0511,1,2,10.5,1,1
"4226",575000,1,2,16,22,192,91,-37.7388,145.0581,2,3,10.5,1,2
"4227",706000,1,2,16,77,374,113,-37.7437,145.0506,1,4,10.5,1,2
"4228",657000,1,2,16,67,317,95,-37.7397,145.0513,1,3,10.5,1,1
"4229",630000,1,2,16,2,0,123,-37.7502,145.0465,3,3,10.5,2,1
"4230",650000,1,2,16,57,465,81,-37.7369,145.0371,1,2,9.4,1,2
"4231",855000,1,2,16,57,658,99,-37.7445,145.0386,1,3,9.4,1,2
"4232",613000,1,2,17,57,391,74,-37.7349,145.0398,1,2,9.4,1,0
"4233",640000,1,2,17,61,476,200,-37.7339,145.0405,1,3,9.4,1,2
"4234",1340000,6,22,17,11,370,255.79,-37.8919,145.0781,2,4,13,4,2
"4235",1410000,1,2,17,72,449,252,-37.777,145.0414,1,4,7.9,2,1
"4236",1650000,1,2,16,107,589,185,-37.7671,145.037,1,4,7.9,2,1
"4237",1851000,1,2,17,57,618,215,-37.7817,145.0391,1,3,7.9,2,2
"4238",2325000,1,2,17,9,737,325,-37.7794,145.0647,1,5,9,3,2
"4239",2400000,1,2,17,67,1132,240,-37.7715,145.0688,1,3,9,2,2
"4240",646000,7,5,16,37,658,198,-37.7358,144.8217,1,4,15,2,2
"4241",843000,7,23,16,37,573,176,-37.7473,144.8555,1,3,12.8,2,4
"4242",835000,7,23,16,37,700,126,-37.7322,144.8722,1,3,12.8,2,2
"4243",635000,7,23,16,2,162,115,-37.7308,144.8664,1,3,12.8,2,1
"4244",745000,7,23,17,37,535,134,-37.7475,144.852,1,3,12.8,1,1
"4245",941000,7,23,17,52,703,111,-37.746,144.8651,1,3,12.8,1,1
"4246",3800000,6,4,17,47,609,424,-37.8064,145.0451,1,5,5.6,5,3
"4247",752000,6,4,16,37,0,102,-37.794,145.033,2,3,5.6,2,2
"4248",690000,6,4,16,145,111,3,-37.7941,145.0238,2,3,5.6,1,2
"4249",2600000,6,4,17,97,320,186.36,-37.8127,145.0451,1,4,5.6,2,0
"4250",4515000,6,4,17,5,800,490,-37.8147,145.0571,1,5,5.6,4,2
"4251",820000,6,4,17,57,826,95,-37.805,145.0546,3,2,5.6,1,1
"4252",835000,6,4,17,10,247,147.2,-37.7944,145.0327,2,3,5.6,2,2
"4253",590000,6,4,17,47,838,70,-37.7974,145.0526,3,2,7.5,1,1
"4254",1402000,6,4,16,67,422,120,-37.7927,145.056,1,3,7.5,2,2
"4255",1190000,7,18,17,92,276,105,-37.8082,144.8828,1,3,7.8,1,1
"4256",1205000,7,18,17,57,318,145,-37.8105,144.8803,1,4,7.8,1,1
"4257",860000,7,18,16,77,555,168,-37.8083,144.8754,1,3,7.8,1,3
"4258",472500,7,18,17,27,315,89,-37.7835,144.8723,1,2,9.2,1,0
"4259",675000,7,18,16,1,159,128,-37.785,144.8673,2,3,9.2,2,2
"4260",405000,7,18,16,4,2787,75,-37.7794,144.872,3,2,9.2,2,1
"4261",930000,7,18,16,62,660,88,-37.7851,144.8654,1,3,9.2,1,2
"4262",365000,6,27,17,57,0,46,-37.8691,145.0345,3,1,7.4,1,1
"4263",2250000,6,27,17,7,192,191,-37.8654,145.0297,1,3,7.4,2,2
"4264",2250000,6,27,17,67,840,170,-37.883,145.0791,1,3,11.2,1,2
"4265",3200000,6,27,16,107,709,214,-37.8693,145.0423,1,4,11.2,2,2
"4266",2020000,6,27,17,102,711,196,-37.8723,145.0387,1,3,11.2,2,2
"4267",1211000,6,27,17,47,259,99,-37.8718,145.0526,3,2,11.2,1,1
"4268",1380000,6,27,17,10,230,178,-37.8806,145.0831,1,4,11.2,2,2
"4269",1715157,6,27,17,9,380,160,-37.8792,145.0869,1,4,11.2,3,2
"4270",1220000,6,27,16,37,446,134,-37.8784,145.0654,1,3,11.2,1,2
"4271",1620000,7,18,16,16,601,274,-37.7637,144.8843,1,5,8.7,3,2
"4272",1190000,7,18,16,2,224,205,-37.7641,144.8885,1,4,8.7,3,2
"4273",1850000,3,20,16,79,0,213,-37.8177,144.9544,3,4,2.8,2,1
"4274",333000,3,20,16,7,0,41,-37.8122,144.9582,3,1,2.8,1,0
"4275",452000,3,20,17,11,0,60,-37.8084,144.9602,3,2,2.8,1,0
"4276",275000,3,20,16,17,0,52,-37.8199,144.9558,3,1,2.8,1,0
"4277",683000,3,20,16,8,1136,88,-37.8211,144.9559,3,2,2.8,2,1
"4278",640000,3,20,16,12,0,66,-37.8106,144.9646,3,2,2.8,1,1
"4279",2100000,1,28,17,67,719,271,-37.812,145.1082,1,4,11.8,2,5
"4280",439000,7,23,16,12,0,70,-37.7679,144.9245,3,2,6.9,1,1
"4281",1040000,7,23,16,97,313,95,-37.7663,144.9098,1,2,6.9,1,2
"4282",1670000,7,23,16,102,803,166,-37.7627,144.9047,1,3,6.9,2,2
"4283",1940000,7,23,16,97,675,228,-37.7686,144.912,1,4,6.9,2,3
"4284",560000,7,23,16,2,0,63,-37.7675,144.92,3,2,6.9,2,1
"4285",1515000,7,23,16,107,574,203,-37.7644,144.9061,1,4,6.9,2,3
"4286",2300000,7,23,17,87,597,322,-37.7611,144.9095,1,5,6.9,2,2
"4287",970000,7,23,17,117,272,85,-37.7641,144.9073,1,2,6.9,1,2
"4288",1070000,7,23,17,22,231,130,-37.7616,144.9284,1,3,6.9,1,2
"4289",542000,7,23,16,13,0,82,-37.7679,144.9245,3,2,6.9,2,1
"4290",1240000,7,23,16,137,275,106,-37.767,144.9108,1,3,6.9,2,2
"4291",955000,7,23,16,107,431,246,-37.7615,144.9094,1,4,6.9,2,3
"4292",1656000,6,10,17,77,651,199,-37.8879,145.0768,1,4,12.1,2,2
"4293",582000,6,10,17,7,1113,93,-37.8892,145.0664,3,2,12.1,1,2
"4294",1255000,6,10,16,67,557,108,-37.9059,145.0733,1,3,12.1,1,2
